"Subject_ID","Exp_id","Age","Gender","Handedness","Ethnicity","Employment_Status","Country","First_Language","Education"
1,"P54E2",25,"Female","R","/","/","/","/","/"
2,"P54E2",27,"Female","R","/","/","/","/","/"
3,"P54E2",35,"Female","R","/","/","/","/","/"
4,"P54E2",24,"Male","L","/","/","/","/","/"
13,"P54E2",24,"Female","R","/","/","/","/","/"
17,"P54E2",22,"Female","R","/","/","/","/","/"
21,"P54E2",32,"Female","R","/","/","/","/","/"
25,"P54E2",24,"Female","R","/","/","/","/","/"
29,"P54E2",19,"Female","R","/","/","/","/","/"
33,"P54E2",24,"Female","R","/","/","/","/","/"
5,"P54E2",19,"Female","R","/","/","/","/","/"
9,"P54E2",20,"Female","R","/","/","/","/","/"
10,"P54E2",19,"Female","R","/","/","/","/","/"
14,"P54E2",22,"Female","L","/","/","/","/","/"
18,"P54E2",19,"Female","R","/","/","/","/","/"
22,"P54E2",22,"Female","R","/","/","/","/","/"
26,"P54E2",20,"Male","R","/","/","/","/","/"
30,"P54E2",18,"Female","R","/","/","/","/","/"
34,"P54E2",20,"Female","R","/","/","/","/","/"
6,"P54E2",22,"Female","R","/","/","/","/","/"
11,"P54E2",18,"Female","R","/","/","/","/","/"
15,"P54E2",24,"Male","R","/","/","/","/","/"
19,"P54E2",20,"Male","R","/","/","/","/","/"
23,"P54E2",18,"Female","R","/","/","/","/","/"
27,"P54E2",19,"Female","R","/","/","/","/","/"
31,"P54E2",20,"Female","R","/","/","/","/","/"
35,"P54E2",18,"Male","R","/","/","/","/","/"
7,"P54E2",19,"Male","L","/","/","/","/","/"
12,"P54E2",24,"Female","R","/","/","/","/","/"
16,"P54E2",27,"Male","L","/","/","/","/","/"
20,"P54E2",21,"Female","R","/","/","/","/","/"
24,"P54E2",0,"Female","R","/","/","/","/","/"
28,"P54E2",19,"Female","R","/","/","/","/","/"
32,"P54E2",19,"Female","R","/","/","/","/","/"
36,"P54E2",27,"Female","R","/","/","/","/","/"
8,"P54E2",27,"Female","R","/","/","/","/","/"
