"Subject","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","z","730","0.73","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","705","0.705","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","497","0.497","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","520","0.52","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","360","0.36","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","517","0.517","0"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","350","0.35","1"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","m","468","0.468","0"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","700","0.7","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","573","0.573","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","m","449","0.449","0"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","660","0.66","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","821","0.821","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","654","0.654","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","680","0.68","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","673","0.673","1"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","z","529","0.529","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","727","0.727","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","743","0.743","1"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","z","548","0.548","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","610","0.61","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","758","0.758","1"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","z","811","0.811","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","606","0.606","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","625","0.625","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","709","0.709","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","652","0.652","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","813","0.813","1"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","z","617","0.617","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","650","0.65","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","548","0.548","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","489","0.489","1"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","z","674","0.674","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","563","0.563","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","410","0.41","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","661","0.661","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","726","0.726","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","733","0.733","0"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","690","0.69","0"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","659","0.659","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","603","0.603","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","743","0.743","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","597","0.597","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","667","0.667","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","635","0.635","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","582","0.582","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","m","641","0.641","0"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","571","0.571","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","664","0.664","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","834","0.834","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","819","0.819","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","629","0.629","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","808","0.808","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","650","0.65","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","717","0.717","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","620","0.62","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","598","0.598","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","882","0.882","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","801","0.801","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","676","0.676","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","636","0.636","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","446","0.446","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","721","0.721","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","535","0.535","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","622","0.622","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","641","0.641","0"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","812","0.812","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","m","791","0.791","0"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","593","0.593","0"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","574","0.574","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","763","0.763","0"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","496","0.496","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","904","0.904","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","592","0.592","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","875","0.875","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","635","0.635","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","542","0.542","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","765","0.765","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","809","0.809","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","555","0.555","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","801","0.801","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","907","0.907","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","561","0.561","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","728","0.728","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","440","0.44","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","529","0.529","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","m","489","0.489","0"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","562","0.562","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","655","0.655","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","544","0.544","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","959","0.959","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","803","0.803","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","607","0.607","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","635","0.635","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","651","0.651","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","797","0.797","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","522","0.522","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","696","0.696","1"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","z","688","0.688","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","792","0.792","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","604","0.604","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","631","0.631","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","441","0.441","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","652","0.652","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","533","0.533","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","549","0.549","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","762","0.762","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","767","0.767","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","715","0.715","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","778","0.778","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","862","0.862","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","727","0.727","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","678","0.678","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","503","0.503","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","639","0.639","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","481","0.481","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","602","0.602","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","844","0.844","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","590","0.59","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","755","0.755","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","654","0.654","1"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","z","542","0.542","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","518","0.518","0"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","595","0.595","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","753","0.753","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","502","0.502","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","598","0.598","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","552","0.552","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","678","0.678","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","775","0.775","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","484","0.484","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","861","0.861","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","541","0.541","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","724","0.724","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","529","0.529","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","665","0.665","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","569","0.569","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","559","0.559","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","444","0.444","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","655","0.655","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","544","0.544","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","582","0.582","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","668","0.668","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","747","0.747","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","554","0.554","0"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","553","0.553","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","502","0.502","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","541","0.541","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","556","0.556","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","626","0.626","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","541","0.541","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","635","0.635","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","483","0.483","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","661","0.661","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","695","0.695","0"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","543","0.543","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","612","0.612","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","537","0.537","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","583","0.583","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","586","0.586","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","567","0.567","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","525","0.525","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","523","0.523","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","m","595","0.595","0"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","494","0.494","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","632","0.632","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","521","0.521","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","689","0.689","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","776","0.776","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","653","0.653","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","822","0.822","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","618","0.618","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","612","0.612","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","624","0.624","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","706","0.706","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","497","0.497","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","546","0.546","1"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","z","537","0.537","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","631","0.631","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","m","722","0.722","0"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","567","0.567","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","628","0.628","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","607","0.607","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","570","0.57","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","624","0.624","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","714","0.714","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","577","0.577","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","534","0.534","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","636","0.636","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","951","0.951","0"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","524","0.524","1"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","z","770","0.77","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","558","0.558","1"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","z","596","0.596","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","880","0.88","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","577","0.577","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","607","0.607","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","569","0.569","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","695","0.695","1"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","z","902","0.902","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","838","0.838","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","783","0.783","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","802","0.802","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","813","0.813","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","617","0.617","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","644","0.644","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","782","0.782","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","601","0.601","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","756","0.756","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","722","0.722","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","809","0.809","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","572","0.572","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","744","0.744","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","574","0.574","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","667","0.667","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","699","0.699","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","691","0.691","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","651","0.651","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","596","0.596","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","752","0.752","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","510","0.51","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","741","0.741","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","627","0.627","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","646","0.646","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","696","0.696","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","641","0.641","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","667","0.667","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","716","0.716","1"
"1002","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","617","0.617","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","644","0.644","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","655","0.655","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","712","0.712","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","719","0.719","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","606","0.606","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","618","0.618","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","629","0.629","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","727","0.727","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","654","0.654","1"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","z","614","0.614","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","705","0.705","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","795","0.795","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","552","0.552","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","636","0.636","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","495","0.495","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","622","0.622","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","793","0.793","1"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","z","685","0.685","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","638","0.638","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","679","0.679","1"
"1002","You","Masha","self-matching","Nonmatching","Masha","Close","Close","You","Self","Self","z","672","0.672","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","608","0.608","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","701","0.701","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","612","0.612","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","600","0.6","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","579","0.579","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","576","0.576","1"
"1002","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","533","0.533","1"
"1002","none","Masha","self-matching","Nonmatching","Masha","Close","Close","none","NonPerson","NonPerson","z","578","0.578","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","697","0.697","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","705","0.705","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","751","0.751","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","628","0.628","1"
"1002","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","695","0.695","1"
"1002","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","576","0.576","1"
"1002","Masha","You","self-matching","Nonmatching","You","Self","Self","Masha","Close","Close","z","645","0.645","1"
"1002","Masha","Masha","self-matching","Matching","Masha","Close","Close","Masha","Close","Close","m","647","0.647","1"
"1002","Masha","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Masha","Close","Close","z","593","0.593","1"
