"Subject_ID","Exp_id","Age","Gender","Handedness","Ethnicity","Employment_Status","Country","First_Language","Education"
1002,"","/",2,"/","/","/","/","/","/"
1004,"","/",2,"/","/","/","/","/","/"
1005,"","/",1,"/","/","/","/","/","/"
1006,"","/",2,"/","/","/","/","/","/"
1007,"","/",1,"/","/","/","/","/","/"
1008,"","/",2,"/","/","/","/","/","/"
1009,"","/",1,"/","/","/","/","/","/"
1010,"","/",2,"/","/","/","/","/","/"
1011,"","/",1,"/","/","/","/","/","/"
1012,"","/",2,"/","/","/","/","/","/"
1013,"","/",1,"/","/","/","/","/","/"
1014,"","/",2,"/","/","/","/","/","/"
1015,"","/",1,"/","/","/","/","/","/"
1016,"","/",2,"/","/","/","/","/","/"
1017,"","/",1,"/","/","/","/","/","/"
1018,"","/",2,"/","/","/","/","/","/"
1101,"","/",1,"/","/","/","/","/","/"
1103,"","/",1,"/","/","/","/","/","/"
