"Subject_ID","Exp_id","Age","Gender","Handedness","Ethnicity","Employment_Status","Country","First_Language","Education"
1,"P51E2a",19,"Female","R","/","/","China","/","/"
8,"P51E2a",17,"Female","R","/","/","China","/","/"
11,"P51E2a",19,"Female","R","/","/","China","/","/"
14,"P51E2a",19,"Male","R","/","/","China","/","/"
13,"P51E2a",20,"Female","R","/","/","China","/","/"
15,"P51E2a",19,"Female","R","/","/","China","/","/"
16,"P51E2a",19,"Female","R","/","/","China","/","/"
17,"P51E2a",19,"Female","R","/","/","China","/","/"
18,"P51E2a",18,"Female","R","/","/","China","/","/"
2,"P51E2a",20,"Female","R","/","/","China","/","/"
3,"P51E2a",21,"Male","R","/","/","China","/","/"
5,"P51E2a",18,"Male","R","/","/","China","/","/"
6,"P51E2a",18,"Female","R","/","/","China","/","/"
7,"P51E2a",20,"Female","R","/","/","China","/","/"
9,"P51E2a",19,"Female","R","/","/","China","/","/"
10,"P51E2a",19,"Female","R","/","/","China","/","/"
20,"P51E2a",17,"Female","R","/","/","China","/","/"
21,"P51E2a",19,"Female","R","/","/","China","/","/"
22,"P51E2a",18,"Male","R","/","/","China","/","/"
12,"P51E2a",20,"Female","R","/","/","China","/","/"
19,"P51E2a",20,"Female","R","/","/","China","/","/"
23,"P51E2a",19,"Male","R","/","/","China","/","/"
26,"P51E2a",17,"Female","R","/","/","China","/","/"
24,"P51E2a",20,"Male","R","/","/","China","/","/"
25,"P51E2a",20,"Male","R","/","/","China","/","/"
